Date,Country Name,iOS,Android,Unknown,Windows,Samsung,Nokia Unknown,BlackBerry OS,Linux,Other,Series 40,SymbianOS,Sony Ericsson,Playstation,LG,OS X,Maemo 5,bada,Nintendo,Nintendo 3DS,MeeGo,JAVA,Firefox OS,Tizen,WAP,webOS,LiMo,Motorola,Palm,KaiOS,Rex,DangerOS,Brew,Sailfish
2013-03-01,Belize,48.93,35.34,3.58,2.46,1.71,,1.65,0.14,0.01,1.71,0.79,0.06,0.53,0.17,,,0.01,0.43,2.11,0.29,,,,,0.02,,0.04,,,,,,
2013-04-01,Belize,41.5,41.07,3.18,1.58,1.42,,1.7,0.21,0.03,1.78,0.8,0.11,0.2,0.15,,,0.03,0.09,5.74,0.24,,,,,0.04,,0.13,,,,,,
2013-05-01,Belize,33.2,48.32,4.21,2.24,2.09,,2.09,0.04,0.02,1.67,1.03,0.12,0.8,0.22,,,0.04,0.04,3.54,0.2,,,,,0.06,,0.09,,,,,,
2013-06-01,Belize,42.8,42.92,3.96,1.96,2.24,,2.2,0.03,0.01,1.65,0.84,0.07,0.57,0.17,,,0.0,0.13,0.28,0.07,,,,,0.07,,0.05,,,,,,
2013-07-01,Belize,39.12,46.0,2.87,1.68,1.25,,2.37,0.56,0.02,1.98,0.61,0.12,0.69,1.9,,,0.01,0.07,0.58,0.05,,,,,0.03,,0.09,,,,,,
2013-08-01,Belize,42.13,43.17,2.81,1.79,1.61,,1.86,0.65,0.01,1.94,0.6,0.24,0.7,2.01,,,0.01,0.09,0.19,0.06,,,,,0.06,,0.06,,,,,,
2013-09-01,Belize,32.91,50.97,2.76,2.9,2.55,,1.95,0.26,0.01,2.41,0.65,0.43,0.43,1.4,,,0.01,0.09,0.04,0.07,,,,,0.0,,0.15,,,,,,
2013-10-01,Belize,33.69,48.62,5.32,1.74,1.38,,2.8,0.37,0.0,1.93,0.81,0.14,0.27,2.7,,,0.05,0.05,0.02,0.02,,,,,0.0,,0.1,,,,,,
2013-11-01,Belize,31.71,52.92,2.81,2.69,1.46,,2.08,0.28,0.01,1.58,1.15,0.04,0.1,2.77,,,0.09,0.09,0.04,0.0,,,,,0.02,,0.19,,,,,,
2013-12-01,Belize,38.9,47.85,2.61,2.35,1.5,,1.86,0.15,0.02,1.37,0.43,0.08,0.15,2.46,,,0.02,0.05,0.04,0.01,,,,,0.02,,0.13,,,,,,
2012-01-01,Belize,44.18,24.61,3.91,1.82,6.71,,5.68,2.06,0.0,0.0,5.16,0.9,0.88,2.77,0.0,0.0,0.03,0.27,0.07,,,,,,0.37,,0.57,,,,,,
2012-02-01,Belize,40.87,25.77,3.6,6.79,6.32,,3.4,2.19,0.0,0.0,3.79,0.51,1.06,4.31,0.0,0.0,0.1,0.28,0.11,,,,,,0.3,,0.61,,,,,,
2012-03-01,Belize,36.66,30.29,5.18,2.08,6.77,,3.56,2.03,0.03,0.0,7.47,1.35,0.96,1.96,0.0,0.02,0.03,0.27,0.21,,,,,,0.38,,0.74,,,,,,
2012-04-01,Belize,36.88,28.96,4.05,3.61,7.15,,4.44,1.54,0.03,0.5,6.94,1.1,1.89,1.6,0.0,0.15,0.01,0.13,0.43,,,,,,0.31,,0.27,,,,,,
2012-05-01,Belize,41.95,29.87,5.84,1.39,5.79,,3.44,0.91,0.02,2.25,3.76,1.19,0.75,1.78,0.0,0.03,0.05,0.2,0.29,,,,,,0.21,,0.29,,,,,,
2012-06-01,Belize,32.08,41.54,4.12,2.43,5.11,,3.96,0.34,0.0,2.73,4.06,0.47,0.46,1.74,0.0,0.03,0.11,0.24,0.28,,,,,,0.15,,0.16,,,,,,
2012-07-01,Belize,41.99,36.49,3.42,1.48,3.76,,2.79,0.48,0.0,2.4,4.01,0.26,0.78,0.77,0.03,0.05,0.06,0.26,0.55,,,,,,0.2,,0.2,,,,,,
2012-08-01,Belize,40.52,38.2,4.08,1.37,3.04,,3.39,0.37,0.01,2.82,3.42,0.35,0.55,0.59,0.07,0.14,0.04,0.54,0.39,,,,,,0.08,,0.03,,,,,,
2012-09-01,Belize,38.05,40.38,4.21,1.19,2.94,,3.39,0.17,0.01,4.79,3.03,0.25,0.47,0.53,0.03,0.04,0.1,0.08,0.2,,,,,,0.11,,0.04,,,,,,
2012-10-01,Belize,33.52,45.77,2.94,1.43,3.97,,3.63,0.08,0.01,3.56,2.49,0.35,0.42,0.32,0.05,0.02,0.24,0.24,0.58,,,,,,0.28,,0.12,,,,,,
2012-11-01,Belize,31.31,48.6,3.57,1.53,2.85,,2.74,0.24,0.0,2.46,1.6,0.18,0.47,0.37,0.02,0.01,0.13,0.21,3.46,,,,,,0.12,,0.1,,,,,,
2012-12-01,Belize,33.31,41.16,5.32,0.85,2.55,,2.68,0.05,0.02,2.25,1.14,0.18,0.47,0.34,0.0,0.01,0.09,0.06,9.32,,,,,,0.14,,0.06,,,,,,
2011-01-01,Belarus,3.64,20.63,10.49,1.93,3.51,,0.14,0.0,0.0,,45.5,13.36,0.02,0.67,,0.05,0.0,,,,0.07,,,,,0.0,0.0,,,,,,
2011-02-01,Belarus,4.1,20.89,10.93,2.01,4.0,,0.21,0.0,0.0,,43.79,13.28,0.01,0.7,,0.05,0.0,,,,0.05,,,,,0.0,0.0,,,,,,
2011-03-01,Belarus,4.27,20.3,12.17,1.77,4.04,,0.1,0.0,0.0,,43.69,12.77,0.01,0.78,,0.03,0.0,,,,0.05,,,,,0.02,0.0,,,,,,
2011-04-01,Belarus,3.68,20.25,11.38,2.07,4.26,,0.11,0.0,0.0,,44.83,12.37,0.01,0.82,,0.02,0.04,,,,0.04,,,,,0.11,0.0,,,,,,
2011-05-01,Belarus,4.68,22.8,10.21,1.69,5.44,,0.16,0.0,0.0,,42.66,11.37,0.01,0.72,,0.03,0.17,,,,0.06,,,,,0.01,0.0,,,,,,
2011-06-01,Belarus,4.46,25.45,10.52,2.06,4.98,,0.15,0.0,0.0,,40.29,11.22,0.01,0.62,,0.02,0.14,,,,0.06,,,,,0.01,0.0,,,,,,
2011-07-01,Belarus,4.19,26.45,10.45,2.03,5.31,,0.11,0.0,0.0,,39.16,11.26,0.06,0.73,,0.04,0.14,,,,0.06,,,,,0.0,0.0,,,,,,
2011-08-01,Belarus,3.62,26.26,11.04,1.71,5.41,,0.13,0.0,0.0,,40.62,10.28,0.02,0.68,,0.02,0.16,,,,0.04,,,,,0.0,0.0,,,,,,
2011-09-01,Belarus,3.84,26.26,10.94,1.79,5.51,,0.11,0.0,0.0,,40.86,9.78,0.02,0.67,,0.02,0.16,,,,0.04,,,,,0.0,0.0,,,,,,
2011-10-01,Belarus,3.67,26.31,12.7,1.54,6.17,,0.13,0.19,0.01,,38.93,9.19,0.02,0.73,,0.02,0.28,,,,0.04,,,,,0.0,0.04,,,,,,
2011-11-01,Belarus,3.75,26.9,14.2,1.28,6.31,,0.16,0.34,0.01,,37.1,8.73,0.01,0.77,,0.02,0.3,,,,0.03,,,,,0.0,0.08,,,,,,
2011-12-01,Belarus,3.07,26.61,13.75,1.17,7.31,,0.11,0.32,0.01,,37.87,8.58,0.02,0.76,,0.01,0.3,,,,0.05,,,,,0.0,0.06,,,,,,
2019-01-01,Albania,34.24,64.31,0.02,0.61,0.45,0.09,0.08,0.04,0.01,0.07,0.06,,,,,,,,,,,,,,,,,,,,,,
2019-02-01,Albania,34.57,64.31,0.01,0.58,0.18,0.1,0.1,0.02,0.01,0.08,0.03,,,,,,,,,,,,,,,,,,,,,,
2019-03-01,Albania,32.42,66.51,0.01,0.6,0.21,0.08,0.07,0.01,0.01,0.05,0.02,,,,,,,,,,,,,,,,,,,,,,
2019-04-01,Albania,34.36,64.59,0.04,0.53,0.24,0.06,0.06,0.03,0.02,0.05,0.02,,,,,,,,,,,,,,,,,,,,,,
2019-05-01,Albania,34.77,64.3,0.01,0.37,0.33,0.07,0.05,0.02,0.01,0.05,0.02,,,,,,,,,,,,,,,,,,,,,,
2019-06-01,Albania,33.75,65.45,0.01,0.31,0.25,0.05,0.04,0.01,0.02,0.08,0.03,,,,,,,,,,,,,,,,,,,,,,
2019-07-01,Albania,34.24,64.96,0.02,0.34,0.27,0.05,0.03,0.02,0.01,0.02,0.04,,,,,,,,,,,,,,,,,,,,,,
2019-08-01,Albania,33.89,65.47,0.01,0.3,0.22,0.04,0.02,0.01,0.01,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,
2019-09-01,Albania,31.45,68.16,0.01,0.18,0.12,0.01,0.05,0.0,0.0,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,
2019-10-01,Albania,32.1,67.27,0.02,0.3,0.19,0.03,0.03,0.01,0.0,0.04,0.01,,,,,,,,,,,,,,,,,,,,,,
2019-11-01,Albania,31.26,68.44,0.01,0.13,0.07,0.01,0.05,0.0,0.01,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,
2019-12-01,Albania,30.66,68.87,0.02,0.19,0.07,0.01,0.12,0.01,0.01,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,
2009-01-01,Mexico,55.4,0.01,14.25,4.43,0.0,,0.24,,0.02,,16.64,0.0,8.65,,0.01,,,0.0,,,,,,,0.0,,,0.35,,,,,
2009-02-01,Mexico,58.56,0.02,12.33,4.38,0.0,,1.0,,0.0,,15.52,0.0,7.68,,0.02,,,0.0,,,,,,,0.0,,,0.48,,,,,
2009-03-01,Mexico,61.57,0.03,13.4,3.57,0.0,,1.08,,0.0,,13.02,0.0,7.06,,0.03,,,0.0,,,,,,,0.0,,,0.24,,,,,
2009-04-01,Mexico,65.19,0.03,8.64,2.76,0.0,,0.7,,0.0,,11.92,0.0,10.48,,0.04,,,0.0,,,,,,,0.0,,,0.25,,,,,
2009-05-01,Mexico,59.64,0.03,7.78,3.49,0.0,,0.75,,0.0,,16.79,0.0,10.85,,0.02,,,0.0,,,,,,,0.0,,,0.66,,,,,
2009-06-01,Mexico,58.05,0.01,8.45,3.02,0.0,,1.02,,0.0,,18.74,0.0,10.09,,0.05,,,0.0,,,,,,,0.0,,,0.56,,,,,
2009-07-01,Mexico,55.18,0.06,11.6,2.95,0.11,,1.31,,0.0,,16.28,1.57,10.23,,0.03,,,0.12,,,,,,,0.0,,,0.58,,,,,
2009-08-01,Mexico,58.6,0.04,4.37,3.97,0.39,,1.59,,0.01,,16.85,4.07,8.98,,0.29,,,0.45,,,,,,,0.01,,,0.39,,,,,
2009-09-01,Mexico,58.71,0.05,4.8,4.36,0.45,,1.76,,0.01,,17.76,3.81,7.19,,0.39,,,0.36,,,,,,,0.02,,,0.34,,,,,
2009-10-01,Mexico,54.23,0.09,3.96,3.61,0.87,,2.31,,0.01,,22.41,4.99,6.27,,0.47,,,0.46,,,,,,,0.03,,,0.29,,,,,
2009-11-01,Mexico,51.4,0.12,3.7,3.27,1.05,,2.32,,0.01,,26.22,5.15,5.94,,0.24,,,0.31,,,,,,,0.03,,,0.24,,,,,
2009-12-01,Mexico,51.01,0.45,3.58,3.15,1.23,,3.13,,0.03,,25.76,4.69,5.9,,0.19,,,0.53,,,,,,,0.16,,,0.19,,,,,
2013-01-01,China,8.07,81.27,8.17,0.26,0.48,0.04,0.03,0.05,0.03,0.38,1.0,0.18,,0.0,,,0.0,,,0.02,,,,,,,,,,,,,
2013-02-01,China,15.12,61.55,14.01,0.66,1.59,0.14,0.1,0.07,0.05,0.88,5.1,0.59,,0.08,,,0.03,,,0.02,,,,,,,,,,,,,
2013-03-01,China,13.65,62.28,14.14,0.63,1.82,0.1,0.11,0.07,0.04,0.84,5.0,1.11,,0.14,,,0.04,,,0.02,,,,,,,,,,,,,
2013-04-01,China,15.06,61.23,14.6,0.62,1.69,0.04,0.12,0.07,0.04,0.69,4.63,1.01,,0.12,,,0.05,,,0.03,,,,,,,,,,,,,
2013-05-01,China,16.16,62.45,13.24,0.61,1.56,0.02,0.12,0.07,0.03,0.67,4.0,0.92,,0.1,,,0.05,,,0.02,,,,,,,,,,,,,
2013-06-01,China,17.69,66.14,9.62,1.6,1.0,0.02,0.12,0.14,0.03,0.4,2.55,0.59,,0.06,,,0.03,,,0.02,,,,,,,,,,,,,
2013-07-01,China,18.44,71.75,1.03,1.58,0.85,0.0,0.11,3.35,0.04,1.51,1.05,0.06,,0.19,,,0.01,,,0.03,,,,,,,,,,,,,
2013-08-01,China,14.03,72.47,2.55,0.85,0.75,0.0,0.11,4.64,0.03,1.33,2.97,0.05,,0.18,,,0.01,,,0.01,,,,,,,,,,,,,
2013-09-01,China,17.55,63.39,4.75,0.88,1.03,0.0,0.14,6.81,0.02,1.93,3.16,0.07,,0.23,,,0.01,,,0.02,,,,,,,,,,,,,
2013-10-01,China,20.66,60.05,4.7,1.0,1.11,0.0,0.17,7.12,0.02,1.97,2.86,0.06,,0.24,,,0.01,,,0.02,,,,,,,,,,,,,
2013-11-01,China,20.89,62.54,4.15,0.9,1.05,0.37,0.15,5.38,0.01,2.08,2.12,0.08,,0.24,,,0.01,,,0.02,,,,,,,,,,,,,
2013-12-01,China,20.99,63.46,3.46,0.81,1.04,0.37,0.12,5.63,0.02,2.18,1.64,0.06,,0.21,,,0.01,,,0.01,,,,,,,,,,,,,
2010-01-01,Latvia,14.07,0.63,6.0,0.65,0.58,,0.05,,0.01,,60.21,15.83,0.55,1.37,,0.0,,,,,0.04,,,,,,,,,,,,
2010-02-01,Latvia,19.33,0.41,5.04,0.57,0.72,,0.52,,0.01,,59.84,11.83,1.35,0.38,,0.0,,,,,0.0,,,,,,,,,,,,
2010-03-01,Latvia,16.07,0.76,4.18,0.82,1.7,,0.23,,0.01,,65.0,9.88,0.81,0.51,,0.0,,,,,0.03,,,,,,,,,,,,
2010-04-01,Latvia,22.63,2.15,6.34,0.57,1.08,,0.2,,0.01,,45.24,20.25,1.15,0.36,,0.0,,,,,0.01,,,,,,,,,,,,
2010-05-01,Latvia,21.35,0.86,10.86,0.46,2.19,,0.1,,0.02,,44.11,18.45,1.03,0.56,,0.0,,,,,0.01,,,,,,,,,,,,
2010-06-01,Latvia,19.16,1.08,13.06,0.71,2.21,,0.12,,0.02,,46.49,14.27,1.03,1.86,,0.0,,,,,0.01,,,,,,,,,,,,
2010-07-01,Latvia,22.09,4.87,9.0,1.4,2.27,,0.41,,0.03,,50.08,8.22,0.85,0.77,,0.0,,,,,0.0,,,,,,,,,,,,
2010-08-01,Latvia,24.18,8.34,9.66,1.55,2.67,,0.37,,0.02,,44.01,7.74,0.87,0.58,,0.0,,,,,0.01,,,,,,,,,,,,
2010-09-01,Latvia,22.69,11.75,9.92,1.1,2.15,,0.88,,0.01,,41.82,8.66,0.54,0.42,,0.0,,,,,0.06,,,,,,,,,,,,
2010-10-01,Latvia,20.78,12.95,4.59,1.76,1.96,,0.75,,0.0,,45.95,9.94,0.8,0.52,,0.0,,,,,0.01,,,,,,,,,,,,
2010-11-01,Latvia,20.08,13.94,5.21,1.14,2.86,,0.47,,0.02,,44.28,10.46,0.55,0.5,,0.49,,,,,0.0,,,,,,,,,,,,
2010-12-01,Latvia,18.32,22.0,4.25,1.38,2.86,,0.37,,0.02,,41.57,7.85,0.4,0.49,,0.48,,,,,0.02,,,,,,,,,,,,
2015-01-01,Bosnia And Herzegovina,8.78,82.46,0.22,4.56,0.49,0.02,0.37,0.09,0.0,1.25,1.07,0.26,0.03,0.3,,,0.08,,,0.02,,,,,,,,,,,,,
2015-02-01,Bosnia And Herzegovina,8.16,83.35,0.24,4.45,0.44,0.02,0.37,0.09,0.0,1.31,0.98,0.22,0.03,0.24,,,0.07,,,0.02,,,,,,,,,,,,,
2015-03-01,Bosnia And Herzegovina,8.48,83.39,0.28,4.41,0.38,0.02,0.37,0.06,0.0,1.18,0.86,0.22,0.03,0.21,,,0.08,,,0.01,,,,,,,,,,,,,
2015-04-01,Bosnia And Herzegovina,8.66,83.55,0.22,4.45,0.36,0.03,0.36,0.1,0.0,1.07,0.71,0.23,0.03,0.15,,,0.06,,,0.01,,,,,,,,,,,,,
2015-05-01,Bosnia And Herzegovina,9.15,82.46,0.29,4.97,0.38,0.07,0.16,0.14,0.01,0.96,0.79,0.29,0.01,0.22,,,0.09,,,0.02,,,,,,,,,,,,,
2015-06-01,Bosnia And Herzegovina,9.34,82.81,0.31,4.76,0.34,0.08,0.17,0.1,0.01,0.84,0.69,0.24,0.01,0.22,,,0.06,,,0.02,,,,,,,,,,,,,
2015-07-01,Bosnia And Herzegovina,10.12,81.89,0.31,4.82,0.29,0.11,0.18,0.08,0.01,0.98,0.65,0.18,0.03,0.27,,,0.07,,,0.01,,,,,,,,,,,,,
2015-08-01,Bosnia And Herzegovina,10.53,81.62,0.26,5.11,0.22,0.1,0.18,0.12,0.0,0.89,0.66,0.07,0.02,0.16,,,0.04,,,0.01,,,,,,,,,,,,,
2015-09-01,Bosnia And Herzegovina,9.51,81.82,0.28,5.74,0.33,0.12,0.13,0.16,0.0,0.88,0.62,0.12,0.02,0.21,,,0.06,,,0.01,,,,,,,,,,,,,
2015-10-01,Bosnia And Herzegovina,9.39,82.28,0.28,5.52,0.34,0.11,0.13,0.11,0.0,0.77,0.62,0.09,0.02,0.28,,,0.06,,,0.01,,,,,,,,,,,,,
2015-11-01,Bosnia And Herzegovina,9.45,82.29,0.2,5.8,0.41,0.09,0.13,0.06,0.01,0.72,0.5,0.08,0.01,0.18,,,0.06,,,0.01,,,,,,,,,,,,,
2015-12-01,Bosnia And Herzegovina,9.51,82.03,0.2,5.83,0.47,0.11,0.14,0.09,0.0,0.69,0.51,0.09,0.03,0.21,,,0.08,,,0.01,,,,,,,,,,,,,
2013-01-01,Kyrgyzstan,7.36,24.89,11.55,0.56,2.61,0.0,0.77,0.18,0.04,24.23,25.74,1.23,,0.09,,,0.45,,,0.3,,,,,,,0.0,,,,,,
2013-02-01,Kyrgyzstan,8.85,27.31,10.29,0.61,2.37,0.0,0.76,0.2,0.01,22.12,25.7,1.12,,0.06,,,0.31,,,0.28,,,,,,,0.01,,,,,,
2013-03-01,Kyrgyzstan,9.41,28.54,10.72,0.67,1.78,0.0,0.38,0.14,0.02,23.26,23.71,0.67,,0.05,,,0.59,,,0.06,,,,,,,0.0,,,,,,
2013-04-01,Kyrgyzstan,10.04,27.84,12.43,0.67,2.38,0.0,0.21,0.14,0.02,23.44,21.64,0.51,,0.12,,,0.38,,,0.19,,,,,,,0.0,,,,,,
2013-05-01,Kyrgyzstan,11.08,28.26,10.72,0.75,2.36,0.0,0.31,0.14,0.02,23.84,21.44,0.53,,0.04,,,0.26,,,0.23,,,,,,,0.0,,,,,,
2013-06-01,Kyrgyzstan,9.71,27.9,12.31,0.98,3.15,0.0,0.13,0.15,0.02,24.93,19.75,0.66,,0.04,,,0.22,,,0.04,,,,,,,0.0,,,,,,
2013-07-01,Kyrgyzstan,9.56,29.4,10.72,0.98,2.82,0.0,0.33,0.28,0.02,28.96,15.75,0.59,,0.2,,,0.35,,,0.03,,,,,,,0.0,,,,,,
2013-08-01,Kyrgyzstan,10.82,30.57,9.95,1.27,2.56,0.0,0.65,0.26,0.04,26.47,16.25,0.65,,0.23,,,0.24,,,0.04,,,,,,,0.0,,,,,,
2013-09-01,Kyrgyzstan,6.62,24.37,14.45,0.81,3.7,0.0,0.25,0.34,0.0,31.7,16.62,0.69,,0.21,,,0.18,,,0.03,,,,,,,0.04,,,,,,
2013-10-01,Kyrgyzstan,1.98,21.47,18.22,0.29,4.23,0.0,0.06,0.24,0.0,33.73,18.73,0.61,,0.31,,,0.06,,,0.02,,,,,,,0.06,,,,,,
2013-11-01,Kyrgyzstan,8.23,30.62,8.69,1.97,4.21,0.4,0.16,0.53,0.0,27.67,16.23,0.52,,0.51,,,0.2,,,0.04,,,,,,,0.0,,,,,,
2013-12-01,Kyrgyzstan,9.25,34.31,9.07,2.03,3.45,0.39,0.11,0.26,0.01,23.96,16.17,0.46,,0.24,,,0.23,,,0.06,,,,,,,0.0,,,,,,
2014-01-01,Estonia,25.26,64.15,0.3,6.33,0.14,0.36,0.09,0.2,0.01,1.15,1.33,0.09,0.05,0.28,,,0.18,,,0.09,,,,,,,,,,,,,0.0
2014-02-01,Estonia,23.74,66.06,0.13,6.35,0.17,0.23,0.03,0.13,0.01,1.12,1.06,0.07,0.15,0.15,,,0.51,,,0.07,,,,,,,,,,,,,0.01
2014-03-01,Estonia,24.69,65.74,0.14,6.25,0.16,0.05,0.03,0.12,0.01,0.97,0.89,0.07,0.15,0.14,,,0.52,,,0.04,,,,,,,,,,,,,0.05
2014-04-01,Estonia,22.15,68.83,0.18,6.19,0.27,0.02,0.04,0.14,0.02,0.59,0.87,0.12,0.14,0.11,,,0.24,,,0.05,,,,,,,,,,,,,0.02
2014-05-01,Estonia,25.98,65.08,0.19,6.42,0.07,0.09,0.04,0.13,0.0,0.62,0.54,0.56,0.04,0.07,,,0.11,,,0.06,,,,,,,,,,,,,0.01
2014-06-01,Estonia,24.89,67.02,0.17,5.71,0.06,0.06,0.06,0.18,0.01,0.59,0.63,0.34,0.07,0.05,,,0.08,,,0.07,,,,,,,,,,,,,0.01
2014-07-01,Estonia,26.56,67.24,0.05,5.08,0.04,0.01,0.08,0.06,0.0,0.29,0.39,0.05,0.05,0.03,,,0.04,,,0.03,,,,,,,,,,,,,0.01
2014-08-01,Estonia,23.73,71.74,0.05,3.62,0.03,0.0,0.04,0.09,0.0,0.26,0.22,0.08,0.03,0.02,,,0.08,,,0.01,,,,,,,,,,,,,0.02
2014-09-01,Estonia,23.22,71.19,0.04,4.41,0.02,0.02,0.06,0.13,0.0,0.29,0.24,0.01,0.25,0.03,,,0.03,,,0.03,,,,,,,,,,,,,0.02
2014-10-01,Estonia,23.68,71.3,0.08,4.06,0.02,0.01,0.03,0.13,0.01,0.21,0.23,0.02,0.14,0.06,,,0.02,,,0.02,,,,,,,,,,,,,0.01
2014-11-01,Estonia,21.62,73.78,0.03,3.6,0.01,0.0,0.04,0.09,0.0,0.19,0.13,0.01,0.41,0.05,,,0.02,,,0.01,,,,,,,,,,,,,0.0
2014-12-01,Estonia,23.77,71.93,0.02,3.05,0.03,0.01,0.03,0.08,0.01,0.17,0.17,0.15,0.48,0.05,,,0.02,,,0.02,,,,,,,,,,,,,0.01
2018-01-01,Portugal,23.36,74.65,0.18,1.11,0.42,0.04,0.08,,0.03,0.04,0.03,,0.05,,,,,,0.01,,,,,,,,,,,,,,
2018-02-01,Portugal,23.45,74.68,0.23,1.02,0.4,0.03,0.07,,0.02,0.02,0.02,,0.04,,,,,,0.01,,,,,,,,,,,,,,
2018-03-01,Portugal,23.69,74.73,0.09,0.9,0.33,0.03,0.11,,0.02,0.02,0.01,,0.04,,,,,,0.01,,,,,,,,,,,,,,
2018-04-01,Portugal,22.98,75.41,0.13,0.9,0.4,0.04,0.05,,0.02,0.02,0.02,,0.03,,,,,,0.01,,,,,,,,,,,,,,
2018-05-01,Portugal,23.58,75.1,0.12,0.77,0.21,0.04,0.03,,0.02,0.02,0.03,,0.04,,,,,,0.02,,,,,,,,,,,,,,
2018-06-01,Portugal,23.47,75.18,0.12,0.76,0.26,0.05,0.04,,0.02,0.03,0.01,,0.06,,,,,,0.02,,,,,,,,,,,,,,
2018-07-01,Portugal,23.91,74.87,0.11,0.71,0.2,0.05,0.04,,0.02,0.02,0.01,,0.06,,,,,,0.01,,,,,,,,,,,,,,
2018-08-01,Portugal,23.77,75.01,0.06,0.65,0.27,0.04,0.04,,0.02,0.07,0.0,,0.07,,,,,,0.01,,,,,,,,,,,,,,
2018-09-01,Portugal,23.51,75.41,0.03,0.56,0.3,0.04,0.03,,0.01,0.06,0.0,,0.04,,,,,,0.01,,,,,,,,,,,,,,
2018-10-01,Portugal,25.71,73.32,0.02,0.5,0.27,0.04,0.03,,0.02,0.02,0.01,,0.05,,,,,,0.01,,,,,,,,,,,,,,
2018-11-01,Portugal,31.96,66.88,0.04,0.6,0.35,0.04,0.04,,0.01,0.03,0.01,,0.04,,,,,,0.01,,,,,,,,,,,,,,
2018-12-01,Portugal,25.41,73.65,0.02,0.45,0.33,0.06,0.03,,0.01,0.01,0.0,,0.02,,,,,,0.01,,,,,,,,,,,,,,
2017-01-01,Croatia,16.37,78.88,0.03,3.89,0.42,0.14,0.07,0.02,0.02,0.12,0.02,0.02,,,,,,,,,,,,,,,,,,,,,
2017-02-01,Croatia,16.11,78.84,0.04,4.19,0.39,0.14,0.08,0.02,0.02,0.13,0.03,0.01,,,,,,,,,,,,,,,,,,,,,
2017-03-01,Croatia,16.57,78.9,0.04,3.75,0.31,0.13,0.08,0.01,0.02,0.15,0.02,0.01,,,,,,,,,,,,,,,,,,,,,
2017-04-01,Croatia,16.92,79.0,0.03,3.45,0.27,0.08,0.09,0.01,0.01,0.12,0.02,0.01,,,,,,,,,,,,,,,,,,,,,
2017-05-01,Croatia,16.48,79.48,0.04,3.41,0.22,0.09,0.1,0.02,0.02,0.11,0.04,0.01,,,,,,,,,,,,,,,,,,,,,
2017-06-01,Croatia,16.21,79.43,0.04,3.54,0.36,0.1,0.09,0.02,0.01,0.17,0.03,0.01,,,,,,,,,,,,,,,,,,,,,
2017-07-01,Croatia,16.51,79.3,0.11,3.39,0.32,0.07,0.08,0.01,0.02,0.14,0.03,0.01,,,,,,,,,,,,,,,,,,,,,
2017-08-01,Croatia,17.11,79.32,0.03,2.91,0.3,0.07,0.07,0.01,0.01,0.13,0.03,0.01,,,,,,,,,,,,,,,,,,,,,
2017-09-01,Croatia,15.87,80.9,0.03,2.58,0.25,0.06,0.08,0.01,0.01,0.15,0.04,0.03,,,,,,,,,,,,,,,,,,,,,
2017-10-01,Croatia,15.36,81.38,0.04,2.62,0.27,0.06,0.05,0.01,0.01,0.14,0.05,0.02,,,,,,,,,,,,,,,,,,,,,
2017-11-01,Croatia,15.81,81.21,0.04,2.27,0.28,0.06,0.05,0.01,0.01,0.17,0.09,0.0,,,,,,,,,,,,,,,,,,,,,
2017-12-01,Croatia,14.95,82.27,0.1,2.16,0.29,0.05,0.04,0.01,0.01,0.07,0.05,0.0,,,,,,,,,,,,,,,,,,,,,
2011-01-01,Jamaica,18.1,7.13,9.99,2.45,3.45,,19.4,0.0,0.0,,25.43,6.71,5.81,0.72,,0.33,0.0,0.31,0.0,,0.15,,,,0.01,,0.0,,,,,,
2011-02-01,Jamaica,18.31,7.36,9.42,2.44,3.06,,18.92,0.0,0.01,,27.48,6.04,5.66,0.57,,0.21,0.0,0.36,0.0,,0.08,,,,0.08,,0.0,,,,,,
2011-03-01,Jamaica,22.64,7.84,6.21,2.15,2.41,,23.57,0.0,0.0,,25.31,3.74,5.36,0.18,,0.13,0.0,0.44,0.0,,0.01,,,,0.02,,0.0,,,,,,
2011-04-01,Jamaica,22.13,8.14,4.6,2.47,2.51,,27.32,0.0,0.0,,22.93,2.94,5.72,0.35,,0.2,0.04,0.54,0.0,,0.0,,,,0.09,,0.01,,,,,,
2011-05-01,Jamaica,19.61,10.24,4.95,2.22,2.04,,32.76,0.0,0.01,,19.33,2.58,5.3,0.33,,0.23,0.1,0.27,0.0,,0.02,,,,0.01,,0.0,,,,,,
2011-06-01,Jamaica,17.14,8.87,4.45,1.32,1.94,,37.95,0.0,0.0,,21.61,1.93,4.06,0.13,,0.2,0.12,0.23,0.0,,0.03,,,,0.01,,0.0,,,,,,
2011-07-01,Jamaica,17.95,11.2,4.6,1.39,2.65,,31.48,0.0,0.0,,22.16,2.74,5.0,0.23,,0.19,0.08,0.3,0.0,,0.01,,,,0.03,,0.01,,,,,,
2011-08-01,Jamaica,21.1,12.4,4.54,1.17,2.7,,26.86,0.0,0.01,,21.13,2.2,6.85,0.24,,0.2,0.05,0.47,0.0,,0.0,,,,0.07,,0.0,,,,,,
